6.6 5.0
6.60625 -3.0
6.6125 -9.0
6.61875 -20.0
6.625 -15.0
6.63125 -5.0
6.6375 -15.0
6.64375 -35.0
6.65 -33.0
6.65625 -40.0
6.6625 -37.0
6.66875 -46.0
6.675 -62.0
6.68125 -41.0
6.6875 -62.0
6.69375 -47.0
6.7 -50.0
6.70625 -55.0
6.7125 -44.0
6.71875 -42.0
6.725 -52.0
6.73125 -15.0
6.7375 14.0
6.74375 -6.0
6.75 -13.0
6.75625 -19.0
6.7625 -26.0
6.76875 -12.0
6.775 -32.0
6.78125 -23.0
6.7875 -6.0
6.79375 -22.0
6.8 -26.0
6.80625 -23.0
6.8125 -21.0
6.81875 17.0
6.825 42.0
6.83125 22.0
6.8375 26.0
6.84375 52.0
6.85 33.0
6.85625 -20.0
6.8625 -34.0
6.86875 -27.0
6.875 -11.0
6.88125 -5.0
6.8875 -11.0
6.89375 -13.0
6.9 -9.0
6.90625 -47.0
6.9125 -34.0
6.91875 -10.0
6.925 -19.0
6.93125 -5.0
6.9375 -24.0
6.94375 -22.0
6.95 -8.0
6.95625 -2.0
6.9625 -2.0
6.96875 10.0
6.975 13.0
6.98125 -8.0
6.9875 -3.0
6.99375 1.0
7.0 1.0
7.00625 5.0
7.0125 15.0
7.01875 26.0
7.025 1.0
7.03125 3.0
7.0375 26.0
7.04375 37.0
7.05 45.0
7.05625 63.0
7.0625 48.0
7.06875 58.0
7.075 49.0
7.08125 56.0
7.0875 68.0
7.09375 56.0
7.1 38.0
7.10625 32.0
7.1125 49.0
7.11875 27.0
7.125 28.0
7.13125 31.0
7.1375 22.0
7.14375 33.0
7.15 26.0
7.15625 1.0
7.1625 -5.0
7.16875 -24.0
7.175 -26.0
7.18125 -9.0
7.1875 -16.0
7.19375 -14.0
7.2 -9.0
7.20625 -6.0
7.2125 -5.0
7.21875 22.0
7.225 37.0
7.23125 21.0
7.2375 11.0
7.24375 18.0
7.25 12.0
7.25625 12.0
7.2625 9.0
7.26875 16.0
7.275 -21.0
7.28125 -54.0
7.2875 -77.0
7.29375 -87.0
7.3 -48.0
7.30625 -37.0
7.3125 -39.0
7.31875 -30.0
7.325 -30.0
7.33125 -37.0
7.3375 -54.0
7.34375 -79.0
7.35 -57.0
7.35625 -58.0
7.3625 -62.0
7.36875 -29.0
7.375 -14.0
7.38125 -48.0
7.3875 -49.0
7.39375 -50.0
7.4 -22.0
7.40625 15.0
7.4125 15.0
7.41875 13.0
7.425 17.0
7.43125 -12.0
7.4375 -23.0
7.44375 4.0
7.45 11.0
7.45625 5.0
7.4625 -18.0
7.46875 -59.0
7.475 -87.0
7.48125 -62.0
7.4875 -26.0
7.49375 -22.0
7.5 -3.0
7.50625 -11.0
7.5125 -53.0
7.51875 -62.0
7.525 -34.0
7.53125 2.0
7.5375 37.0
7.54375 51.0
7.55 66.0
7.55625 64.0
7.5625 43.0
7.56875 36.0
7.575 38.0
7.58125 65.0
7.5875 93.0
7.59375 67.0
7.6 42.0
7.60625 15.0
7.6125 -20.0
7.61875 -7.0
7.625 0.0
7.63125 1.0
7.6375 -9.0
7.64375 0.0
7.65 25.0
7.65625 36.0
7.6625 43.0
7.66875 44.0
7.675 37.0
7.68125 18.0
7.6875 5.0
7.69375 23.0
7.7 58.0
7.70625 107.0
7.7125 138.0
7.71875 145.0
7.725 138.0
7.73125 83.0
7.7375 27.0
7.74375 14.0
7.75 22.0
7.75625 22.0
7.7625 51.0
7.76875 71.0
7.775 61.0
7.78125 49.0
7.7875 50.0
7.79375 61.0
7.8 53.0
7.80625 52.0
7.8125 33.0
7.81875 23.0
7.825 22.0
7.83125 28.0
7.8375 52.0
7.84375 22.0
7.85 13.0
7.85625 22.0
7.8625 24.0
7.86875 25.0
7.875 43.0
7.88125 44.0
7.8875 56.0
7.89375 77.0
7.9 63.0
7.90625 45.0
7.9125 19.0
7.91875 2.0
7.925 11.0
7.93125 34.0
7.9375 70.0
7.94375 29.0
7.95 3.0
7.95625 17.0
7.9625 10.0
7.96875 31.0
7.975 34.0
7.98125 47.0
7.9875 60.0
7.99375 60.0
8.0 82.0
8.00625 44.0
8.0125 16.0
8.01875 15.0
8.025 -20.0
8.03125 -29.0
8.0375 -8.0
8.04375 -1.0
8.05 29.0
8.05625 29.0
8.0625 6.0
8.06875 7.0
8.075 10.0
8.08125 15.0
8.0875 -2.0
8.09375 -16.0
8.1 -7.0
8.10625 -11.0
8.1125 26.0
8.11875 60.0
8.125 54.0
8.13125 46.0
8.1375 49.0
8.14375 62.0
8.15 78.0
8.15625 81.0
8.1625 103.0
8.16875 121.0
8.175 96.0
8.18125 94.0
8.1875 81.0
8.19375 57.0
8.2 55.0
8.20625 35.0
8.2125 30.0
8.21875 29.0
8.225 22.0
8.23125 13.0
8.2375 15.0
8.24375 2.0
8.25 -26.0
8.25625 -35.0
8.2625 -58.0
8.26875 -65.0
8.275 -59.0
8.28125 -44.0
8.2875 -39.0
8.29375 -39.0
8.3 -59.0
8.30625 -39.0
8.3125 -18.0
8.31875 -34.0
8.325 -27.0
8.33125 -53.0
8.3375 -69.0
8.34375 -43.0
8.35 -33.0
8.35625 -22.0
8.3625 -14.0
8.36875 -13.0
8.375 2.0
8.38125 18.0
8.3875 5.0
8.39375 12.0
8.4 1.0
8.40625 -18.0
8.4125 -17.0
8.41875 4.0
8.425 -2.0
8.43125 36.0
8.4375 66.0
8.44375 68.0
8.45 67.0
8.45625 63.0
8.4625 74.0
8.46875 79.0
8.475 79.0
8.48125 62.0
8.4875 36.0
8.49375 16.0
8.5 -13.0
8.50625 -23.0
8.5125 -20.0
8.51875 -32.0
8.525 -56.0
8.53125 -67.0
8.5375 -50.0
8.54375 -72.0
8.55 -69.0
8.55625 -53.0
8.5625 -53.0
8.56875 -62.0
8.575 -48.0
8.58125 -43.0
8.5875 -41.0
8.59375 -20.0
8.6 -4.0
8.60625 27.0
8.6125 53.0
8.61875 66.0
8.625 35.0
8.63125 -15.0
8.6375 -16.0
8.64375 -22.0
8.65 -19.0
8.65625 -5.0
8.6625 -14.0
8.66875 -6.0
8.675 -15.0
8.68125 -22.0
8.6875 -15.0
8.69375 -6.0
8.7 2.0
8.70625 -11.0
8.7125 -23.0
8.71875 -22.0
8.725 -15.0
8.73125 -25.0
8.7375 -42.0
8.74375 -53.0
8.75 -49.0
8.75625 -35.0
8.7625 -40.0
8.76875 -19.0
8.775 -12.0
8.78125 -46.0
8.7875 -22.0
8.79375 8.0
8.8 -10.0
8.80625 -8.0
8.8125 14.0
8.81875 26.0
8.825 16.0
8.83125 29.0
8.8375 49.0
8.84375 59.0
8.85 80.0
8.85625 88.0
8.8625 103.0
8.86875 86.0
8.875 69.0
8.88125 58.0
8.8875 51.0
8.89375 48.0
8.9 30.0
8.90625 37.0
8.9125 62.0
8.91875 65.0
8.925 79.0
8.93125 67.0
8.9375 48.0
8.94375 47.0
8.95 54.0
8.95625 68.0
8.9625 54.0
8.96875 34.0
8.975 15.0
8.98125 29.0
8.9875 23.0
8.99375 31.0
9.0 50.0
9.00625 36.0
9.0125 21.0
9.01875 -6.0
9.025 -18.0
9.03125 8.0
9.0375 -15.0
9.04375 6.0
9.05 16.0
9.05625 -20.0
9.0625 -27.0
9.06875 7.0
9.075 8.0
9.08125 21.0
9.0875 49.0
9.09375 41.0
9.1 52.0
9.10625 52.0
9.1125 39.0
9.11875 37.0
9.125 8.0
9.13125 10.0
9.1375 20.0
9.14375 -2.0
9.15 31.0
9.15625 59.0
9.1625 45.0
9.16875 44.0
9.175 15.0
9.18125 13.0
9.1875 21.0
9.19375 5.0
9.2 -12.0
9.20625 -10.0
9.2125 -25.0
9.21875 -29.0
9.225 -4.0
9.23125 -7.0
9.2375 -14.0
9.24375 -2.0
9.25 11.0
9.25625 26.0
9.2625 12.0
9.26875 -18.0
9.275 1.0
9.28125 0.0
9.2875 -18.0
9.29375 -18.0
9.3 -6.0
9.30625 10.0
9.3125 23.0
9.31875 14.0
9.325 4.0
9.33125 -10.0
9.3375 5.0
9.34375 -3.0
9.35 10.0
9.35625 4.0
9.3625 -17.0
9.36875 -19.0
9.375 -10.0
9.38125 27.0
9.3875 48.0
9.39375 45.0
9.4 59.0
9.40625 60.0
9.4125 48.0
9.41875 55.0
9.425 24.0
9.43125 26.0
9.4375 41.0
9.44375 30.0
9.45 35.0
9.45625 20.0
9.4625 17.0
9.46875 40.0
9.475 42.0
9.48125 13.0
9.4875 39.0
9.49375 36.0
9.5 61.0
9.50625 72.0
9.5125 60.0
9.51875 60.0
9.525 67.0
9.53125 69.0
9.5375 50.0
